,x_valid,x_past_valid,x_pred,Y_1_valid,Y_2_valid,cc_1_pred,cc_1_valid,cc_2_pred,cc_2_valid
426,0.99586576,-0.1301431,0.9122663,0.7219457,0.1612911,-1.7799866,-1.1106994078655166,0.18150526,1.066994809264179
427,-0.47626066,0.99586576,-0.8617331,0.1612911,1.3504606,-0.53672796,-0.04316175328935406,0.14135438,-0.4594852315704488
428,0.46907958,-0.47626066,0.81761736,1.3504606,-1.5476296,-0.1564334,1.3668997339682423,0.1716407,1.1874500380027369
429,1.1785256,0.46907958,0.7490041,-1.5476296,-1.2510297,-0.36255765,-1.5176197350207072,0.29918957,-0.8586644506502741
430,-0.8931266,1.1785256,-1.0470638,-1.2510297,-0.5354978,0.31377748,-1.3958970852591277,0.8301468,0.5749694845675155
431,0.39470825,-0.8931266,0.41626912,-0.5354978,1.2004576,-0.7290794,-0.9440812349110945,0.21134007,0.7620862385203941
432,0.38609895,0.39470825,0.08570276,1.2004576,-0.9624334,0.018214732,0.38088308840664475,0.06346166,0.3749495616523517
433,0.013287792,0.38609895,-0.020422535,-0.9624334,0.26843882,0.09345484,1.0675727905099015,0.18368709,1.0708340124891669
434,1.1567429,0.013287792,1.3330982,0.26843882,0.55283743,0.0069010556,-0.45353693778182474,0.4235078,-0.4716004724478136
435,-1.2853574,1.1567429,-1.4519913,0.55283743,-0.29323766,0.14682998,1.1912953079816777,0.407287,1.175224842708641
436,-0.393985,-1.2853574,-0.49069366,-0.29323766,1.1455082,-43.329865,-0.8638391122969781,0.16706908,-0.8163555198651291
437,0.7222375,-0.393985,0.9128836,1.1455082,-1.3246928,0.19168085,0.5581844457357598,0.624434,0.6603763586091198
438,-0.431607,0.7222375,-0.21352167,-1.3246928,-0.5091719,-0.46943587,0.7975454774984584,0.14313698,0.5971715334421325
439,0.74080646,-0.431607,0.8882775,-0.5091719,0.6656183,-0.14343941,0.2974869061954915,0.19180036,0.7211199825949827
440,-0.55347806,0.74080646,-0.62515515,0.6656183,-0.30281264,0.012429297,1.1650423492391557,0.057869494,0.46783213858900125
441,0.7943912,-0.55347806,0.776024,-0.30281264,0.7816012,-0.21273208,-0.7732992275223728,0.19286221,0.9409663454408093
442,-0.35919252,0.7943912,-0.08100779,0.7816012,-0.65416723,0.003052771,0.7372292093675862,0.2441433,-0.08399281062254822
443,0.62871003,-0.35919252,0.57596666,-0.65416723,0.69381714,0.07977867,0.4381699387009549,0.1818819,1.3688368360230578
444,0.38097015,0.62871003,0.49174085,0.69381714,-0.1284521,-0.17829889,0.9896677626307373,0.3070731,-1.534066094701201
445,1.0783834,0.38097015,0.8351208,-0.1284521,0.60894436,0.013354361,-0.2165232596096471,0.31639948,-1.4462607798260712
446,-0.9859776,1.0783834,-0.98190945,0.60894436,0.4171776,-1.865814,1.3485474450108752,0.16422409,-1.1134746294011164
447,0.34358242,-0.9859776,0.3476185,0.4171776,1.0366085,-1.0651937,-1.4453722385743164,0.38787848,-0.042145393106252614
448,0.59877115,0.34358242,0.70217794,1.0366085,-0.8611602,0.023472518,-1.1228685180461375,0.2731033,1.3653510786662972
449,0.7595729,0.59877115,0.22293262,-0.8611602,0.59185237,-0.029461145,-0.07708853817731846,0.19592905,-1.5202451773964294
450,-0.05425746,0.7595729,-0.06787212,0.59185237,0.20737278,-1.3492658,1.3697360253422985,0.21565938,-1.39249122158862
451,1.5073055,-0.05425746,1.0942266,0.20737278,1.2183877,-0.64608175,-1.528867028390291,0.27970174,-0.920016157561216
452,-1.3564225,1.5073055,-1.6989145,1.2183877,-1.3338177,0.04275453,-1.4396774500898823,0.35460487,0.44249127780456693
453,-0.6703249,-1.3564225,-0.7806528,-1.3338177,-0.5016624,0.2036354,-1.1019506129817123,0.5068915,0.9787204508253178
454,0.72648597,-0.6703249,0.75577694,-0.5016624,1.0209845,-0.14916527,-0.0190192786539391,0.26003957,-0.19195561190792287
455,-0.87185097,0.72648597,-0.68398446,1.0209845,-0.6837392,-0.08634168,1.3629764860007607,-0.043542683,1.3558805900768667
456,0.73357344,-0.87185097,0.65738755,-0.6837392,0.71004844,-0.51439905,-1.5020981570540657,0.4578752,-1.4828615062167523
457,0.83910054,0.73357344,0.5540769,0.71004844,-0.8305467,0.2107512,-1.336043531323893,0.9032366,-1.2496497280442302
458,0.15478298,0.83910054,0.033373162,-0.8305467,0.8169682,-0.786212,-0.7366812458523991,0.30517304,-0.4441964816473149
459,0.36121866,0.15478298,0.35979253,0.8169682,0.6782365,-2.0342782,0.8033152741691837,0.017862856,1.2023089675553045
460,0.8146628,0.36121866,0.8054085,0.6782365,0.48937148,-0.6370603,0.2835111926807666,0.2667664,-0.9106343455194924
461,-0.7420874,0.8146628,-0.5741537,0.48937148,-0.12977047,0.09370756,1.1795274191128235,0.3181237,0.4634113192498891
462,0.59155285,-0.7420874,0.7488912,-0.12977047,1.1171417,-56.682106,-0.8230229919246406,0.32658297,0.947678214477774
463,0.11645767,0.59155285,0.0086994,1.1171417,-1.6373053,-0.31872815,0.6416569847033299,0.117486656,-0.10290352971566967
464,0.39941612,0.11645767,0.93546146,-1.6373053,-1.5634906,-0.74884623,0.64084076343228,0.23175174,1.3688527891932718
465,0.84098107,0.39941612,0.8050142,-1.5634906,-1.3190457,-0.37049043,0.6424647439564303,0.28314066,-1.534129424325545
466,0.022775881,0.84098107,-0.33372125,-1.3190457,-0.6665665,0.16971281,0.6392318367821122,0.59483224,-1.4465083536807635
467,1.0485418,0.022775881,0.86157584,-0.6665665,0.82328475,-0.007796705,0.6456606151962484,0.16928804,-1.1143835283263877
468,-1.0261698,1.0485418,-0.940759,0.82328475,0.06359698,-1.0685449,0.6328487889833788,0.15523541,-0.04466203482751993
469,-0.04974998,-1.0261698,-0.007153826,0.06359698,1.0296024,-0.42318815,0.658270186120182,0.007938981,1.3656950320371855
470,1.1701148,-0.04974998,1.0987663,1.0296024,-0.96951145,-0.18990415,0.6073931471645582,0.28224108,-1.5216074750978528
471,-0.9181579,1.1701148,-1.2004678,-0.96951145,0.046001207,0.30509877,0.707455988291919,0.73850447,-1.3977681370573853
472,0.37591293,-0.9181579,0.29209197,0.046001207,1.1418084,-0.3826859,0.5039690695476912,0.13682681,-0.9386548041744286
473,0.26525638,0.37591293,0.20787083,1.1418084,-0.8304678,-0.047572732,0.8891820605670558,0.059146106,0.40022112641939883
474,0.46572414,0.26525638,0.40723482,-0.8304678,0.52743566,0.054852784,0.0648313466681812,0.20012933,1.0378182591767335
475,0.21371192,0.46572414,0.33561245,0.52743566,0.010620135,0.038131475,1.33704623998324,0.23601538,-0.36872105038609804
476,0.8409393,0.21371192,0.6418394,0.010620135,0.69590163,0.120253205,-1.4005619595933319,0.4239866,1.2663659375165632
477,0.46422002,0.8409393,0.3832431,0.69590163,-0.23425427,-0.41754502,-0.9606545570129925,0.41526788,-1.1415371563731498
478,0.43263596,0.46422002,0.48912534,-0.23425427,1.0116293,-0.51696986,0.34208277141940646,0.20598137,-0.12088155006159602
479,-0.16382506,0.43263596,-0.051171854,1.0116293,0.062048588,-1.2640965,1.1152719376345932,-0.025887966,1.3679679630101413
480,1.4249662,-0.16382506,1.3133829,0.062048588,0.86862767,-14.486055,-0.6067947858124257,0.3910947,-1.5306179551457648
481,-1.4275942,1.4249662,-1.693287,0.86862767,-1.1748334,0.18026738,1.008341032076956,0.611718,-1.432797434510565
482,-0.83920693,-1.4275942,-0.88418424,-1.1748334,-0.05966627,0.07630563,-0.271830832682233,0.30711684,-1.0642981898942443
483,0.30520615,-0.83920693,0.2203926,-0.05966627,1.0648745,-0.34779513,1.3255077817529057,-0.064448714,0.09067629351209347
484,0.7199451,0.30520615,0.89795256,1.0648745,-0.36197135,-0.7552174,-1.3559677592608876,0.27948406,1.3228035688163682
485,0.7253407,0.7199451,0.5938855,-0.36197135,0.6971709,0.013479501,-0.8046401712334527,0.42849845,-1.3542036154617918
486,0.049374994,0.7253407,0.013245864,0.6971709,0.085281126,-1.5184085,0.6777727736863105,0.21588975,-0.7870436882448556
487,0.6285342,0.049374994,0.47911188,0.085281126,1.420184,-0.31790566,0.5671712232168431,0.023355722,0.7166977016026915
488,-0.1803894,0.6285342,0.20300119,1.420184,-1.3137752,-0.40720874,0.7815839679647063,0.20716822,0.47758636018915007
489,0.7345337,-0.1803894,0.82984376,-1.3137752,-0.6188655,-0.46143037,0.3356778704265779,0.13648212,0.925969448861967
490,-0.35835826,0.7345337,-0.07319708,-0.6188655,0.57635725,-0.1460638,1.1227523833411954,0.1957295,-0.04218080604398727
491,0.8196229,-0.35835826,1.0019013,0.57635725,-0.074669994,0.01842457,-0.6313903971504161,0.26556814,1.3653560378507863
492,-0.015933579,0.8196229,-0.30220392,-0.074669994,0.7427771,0.11507851,0.9730356977262439,0.45636463,-1.5202648169798718
493,1.3076509,-0.015933579,1.1435113,0.7427771,-0.2635852,-0.72334963,-0.16805932370864432,0.30690664,-1.3925672605276465
494,-1.5045795,1.3076509,-1.6236048,-0.2635852,1.0841229,0.015540719,1.361902664915906,0.16851437,-0.9202841987879741
495,-1.0968546,-1.5045795,-1.1058697,1.0841229,-0.3324,-0.82589513,-1.49785708110928,0.33312178,0.4418900757016076
496,0.0030287276,-1.0968546,-0.015658395,-0.3324,0.8799752,-0.12090567,-1.3198031869764786,0.22973949,0.9795949868617909
497,1.1490697,0.0030287276,1.1046523,0.8799752,0.017058238,-1.1569495,-0.6820856119586215,0.28713956,-0.1945023068931451
498,-1.3568188,1.1490697,-1.6762073,0.017058238,1.0220777,-0.4422577,0.8950798264302902,-0.050127864,1.355193043471562
499,-0.6165185,-1.3568188,-0.62441057,1.0220777,-0.41216406,-0.54956764,0.0490759249555246,0.35596114,-1.4801569725469756
500,0.7429691,-0.6165185,0.6223402,-0.41216406,0.53969634,-0.44844508,1.3433762962717688,0.12687552,-1.2394629481471713
501,0.57720196,0.7429691,0.7968742,0.53969634,0.80249566,-1.179507,-1.4251802528106585,0.48608714,-0.41237876637325227
502,0.25292465,0.57720196,0.07877903,0.80249566,-0.19502743,-0.8881946,-1.0490977498922813,0.13296759,1.2311981669523848
503,0.9997762,0.25292465,0.92251194,-0.19502743,1.3560632,-31.461191,0.12240529190169704,0.27220196,-1.0133909885470544
504,-1.2229311,0.9997762,-0.8048052,1.3560632,-1.4344785,-0.22548807,1.3081781548068472,0.16190374,0.22125837411735588
505,-0.31659666,-1.2229311,-0.33033255,-1.4344785,-0.8751628,-0.23767096,-1.2896714293078098,0.19222617,1.234295855647047
506,1.2604278,-0.31659666,1.1848365,-0.8751628,0.24142501,0.08129394,-0.5826894061876636,0.51003313,-1.0245436932827132
507,-1.3577762,1.2604278,-1.4908317,0.24142501,0.79415405,-1.1773899,1.0413475189241732,0.13889593,0.19325225285255815
508,-0.7164853,-1.3577762,-0.73971254,0.79415405,0.3968228,-0.85506874,-0.3719091308974863,0.018936217,1.2571767665478857
509,0.6207185,-0.7164853,0.74905413,0.3968228,0.24867906,-0.006960809,1.2626877023657288,0.3010023,-1.1077292100843332
510,0.5832362,0.6207185,0.6770622,0.24867906,0.54207945,-0.24816638,-1.1195258853814665,0.36693838,-0.026288838783268084
511,-0.098359846,0.5832362,-0.01605429,0.54207945,0.32299897,-1.3134205,-0.06772937988544701,0.103865445,1.3627885748591941
512,1.0112829,-0.098359846,0.7601633,0.32299897,0.99945295,-0.85611993,1.369266024815417,0.10267973,-1.5101059639753853
513,0.34600076,1.0112829,-0.13354547,0.99945295,-1.136525,0.012044102,-1.5270017334444261,0.40718332,-1.3533748234562586
514,1.2674358,0.34600076,1.3582577,-1.136525,-0.10262923,0.14661771,-1.4323929648482392,0.83070827,-0.7842092974181605
515,-1.3675776,1.2674358,-1.3432987,-0.10262923,1.5942312,-0.2264961,-1.0753219568307608,0.1898694,0.7220202042072483
516,-0.72828287,-1.3675776,-0.73529774,1.5942312,-1.5482504,-0.64651537,0.05318298273714268,0.083292425,0.46584001818553944
517,0.3342052,-0.72828287,0.5889387,-1.5482504,-1.2554886,-0.13442484,1.3417912084709511,0.18435842,0.9439974301255403
518,1.0870342,0.3342052,1.1321188,-1.2554886,-0.4317747,-0.72467786,-1.419005450310237,0.38738436,-0.09251776385296868
519,-1.0512623,1.0870342,-1.1102209,-0.4317747,0.5281475,-0.48731208,-1.0267595316058302,0.1306538,1.3689641804733688
520,0.1876058,-1.0512623,0.16277967,0.5281475,0.8444236,-1.3025141,0.17989600634899466,0.33679017,-1.5345716358064039
521,0.87421274,0.1876058,0.46031663,0.8444236,-0.3762487,-0.6513217,1.2703632395015514,0.067848444,-1.4482373898957017
522,0.44874904,0.87421274,-0.27572927,-0.3762487,1.1788402,-20.390476,-1.1478399058490911,0.2347188,-1.1207358444890825
523,0.58061534,0.44874904,0.5749906,1.1788402,-1.1437302,0.08413297,-0.14796754706534665,0.41275606,-0.06231349927158958
524,-0.5322791,0.58061534,0.5188032,-1.1437302,0.031846896,0.013199627,1.3655677631831378,0.3155795,1.3676243719686743
525,1.3066663,-0.5322791,1.0645026,0.031846896,0.9853376,-36.966137,-1.5123453582759254,0.37982813,-1.5292549727191707
526,-0.51460165,1.3066663,-1.0650967,0.9853376,-1.6127528,-0.32207298,-1.3754848511762212,0.3049773,-1.427484535227911
527,1.1527169,-0.51460165,0.94935733,-1.6127528,-1.4556252,-0.3257178,-0.8722563740730985,0.28822017,-1.0450275819983863
528,-1.3887633,1.1527169,-1.1738989,-1.4556252,-0.88709456,0.21640278,0.5404073143481523,0.61400485,0.14093468504353265
529,-0.8482217,-1.3887633,-0.7825714,-0.88709456,0.58872694,-0.11024976,0.8284731365903479,0.11377865,1.2942171686526378
530,0.563726,-0.8482217,0.64177614,0.58872694,0.07825189,-0.021476984,0.22151609526096758,0.3570419,-1.2454048098258714
531,0.08751398,0.563726,-0.0024580527,0.07825189,0.4081333,-0.27941227,1.2373823511917754,0.096681476,-0.4309035387750598
532,0.8609611,0.08751398,0.7088299,0.4081333,0.8672911,-1.0875554,-1.0273118925612874,0.1273647,1.2147125999082102
533,-0.034748405,0.8609611,-0.438589,0.8672911,-0.59449285,-0.35855705,0.17849077473783195,0.17442417,-0.9544756088501513
534,0.6023881,-0.034748405,0.43893775,-0.59449285,0.75352836,0.08961919,1.2713946303309454,0.18341738,0.3636016489760329
535,0.2826736,0.6023881,0.25442007,0.75352836,0.20711927,-0.47160393,-1.1516567696228082,0.20901513,1.085095428177679
536,0.91488117,0.2826736,0.9885208,0.20711927,0.39619586,0.07905963,-0.15895067147266237,0.49567193,-0.5169550442937745
537,-1.3111346,0.91488117,-0.9375291,0.39619586,0.6146736,-0.9455095,1.3637001802668685,0.058687925,1.1259214096076273
538,-0.44611284,-1.3111346,-0.44671157,0.6146736,0.44794118,-0.4519003,-1.5049581683241875,0.48956946,-0.6498430793501426
539,0.9686621,-0.44611284,0.93995893,0.44794118,-0.19353002,0.083304465,-1.3470229630545965,0.4283899,0.949319233778662
540,-0.26677412,0.9686621,-0.46193108,-0.19353002,1.4199402,-11.152739,-0.773997201283065,0.24577352,-0.10754571020233185
541,0.57948023,-0.26677412,0.83190674,1.4199402,-1.4365907,-0.3916692,0.7359341554513023,0.13461006,1.3687083273210185
542,0.6366892,0.57948023,0.62703085,-1.4365907,-0.88204074,-0.35030878,0.44108213444747546,0.32384866,-1.5335559762859208
543,0.339333,0.6366892,-0.19834353,-0.88204074,0.17013314,0.16863513,0.9854692246662868,0.46918824,-1.444266976086452
544,1.0266043,0.339333,0.742554,0.17013314,1.1169269,-0.59024435,-0.20421826778839017,0.23389715,-1.106160995062741
545,-1.2322904,1.0266043,-1.3090739,1.1169269,-0.84255993,-0.08307427,1.3525429064188286,0.024738252,-0.021976349247786176
546,-0.33761865,-1.2322904,-0.3391367,-0.84255993,0.60567063,-0.08583671,-1.4610232375154781,0.2104907,1.361973616963025
547,1.4433032,-0.33761865,1.3514762,0.60567063,-0.15524505,-0.15500641,-1.1808111863628528,0.4530575,-1.5068851062262083
548,-1.4848837,1.4433032,-1.2258097,-0.15524505,1.0092247,-1.1195443,-0.24414940417257544,0.35474533,-1.3410073686315016
549,-1.07274,-1.4848837,-1.0657424,1.0092247,0.2809185,-1.2710636,1.3380782331413363,0.23065257,-0.7421352430792882
550,0.0779867,-1.07274,0.05853699,0.2809185,1.1569933,-0.77940506,-1.4045680665668885,0.25717184,0.7984639402395735
551,1.0739688,0.0779867,0.7765312,1.1569933,-1.3704572,0.12592152,-0.9749346165027929,0.44813555,0.28865233510770955
552,-1.4345859,1.0739688,-1.222163,-1.3704572,-0.6909949,0.17315339,0.30805261813727974,0.4590666,1.170510055522653
553,-0.9147383,-1.4345859,-0.91622764,-0.6909949,0.7640709,-0.15493387,1.1537392316362602,0.17536199,-0.800146981315942
554,0.34236643,-0.9147383,0.41048247,0.7640709,-0.55915195,-0.079555005,-0.7348944086171789,0.24285302,0.6918085459116042
555,0.30099535,0.34236643,0.35228068,-0.55915195,0.76105976,0.091552794,0.8064468129858482,0.29416344,0.5314943158559058
556,0.41780907,0.30099535,0.5743014,0.76105976,-0.050017357,-0.5770478,0.275888042608742,0.15739655,0.8384298420941896
557,0.17548774,0.41780907,0.041680858,-0.050017357,0.67600507,0.30469984,1.1872046754053862,0.5659448,0.18970235761324714
558,0.73795295,0.17548774,0.78833425,0.67600507,-0.23651214,-0.027095944,-0.8496083596444753,0.18992805,1.2599249994576547
559,0.15945692,0.73795295,0.0036367606,-0.23651214,0.71736085,0.090808064,0.5878016492556846,0.43542224,-1.1178162321152554
560,0.68227863,0.15945692,0.7922853,0.71736085,-0.10105678,-0.8319059,0.7441118139288514,0.18619484,-0.0541870412483491
561,-0.4655941,0.68227863,-0.39358327,-0.10105678,1.0946273,-10.901637,0.42261650601071193,0.058003247,1.3668411777015539
562,0.9731513,-0.4655941,0.9305299,1.0946273,-1.2057997,-0.08917004,1.0117010337371928,0.24328136,-1.5261493372185773
563,0.0134349475,0.9731513,-0.72308004,-1.2057997,-0.38944122,0.14524475,-0.2818832738852518,0.50829494,-1.4153976155323331
564,0.87252855,0.0134349475,0.79696566,-0.38944122,1.024101,0.00740245,1.320427443160074,0.15646315,-1.0014720875731826
565,0.044920597,0.87252855,-0.1446832,1.024101,-0.11823968,-1.197231,-1.3364478260695403,0.2742237,0.25081535048283904
566,0.82117504,0.044920597,0.8704586,-0.11823968,0.91757876,-0.287562,-0.7380495188801983,0.18045598,1.2078389891243768
567,-0.16058043,0.82117504,-0.33075425,0.91757876,-0.06406824,-1.0453157,0.80091142814418,0.17890567,-0.9301289013103486
568,0.84378743,-0.16058043,0.7164345,-0.06406824,0.871831,-0.34541738,0.28934482942665835,0.07757604,0.4196738296234555
569,-1.0033472,0.84378743,-0.8185269,0.871831,-0.2838367,-0.8956643,1.1735457101202726,0.043790936,1.0112238282398343
570,0.27025858,-1.0033472,0.2470073,-0.2838367,0.84235454,-0.35632008,-0.8024201081662419,0.29990637,-0.2880022893569368
571,0.22361344,0.27025858,0.40156212,0.84235454,-0.9994224,0.17711559,0.6820722678151685,0.44126502,1.3177632813044473
572,0.99592286,0.22361344,0.9158223,-0.9994224,0.27858445,-0.07872754,0.5581649395948742,0.25954407,-1.3348594070847253
573,-0.6859586,0.99592286,-0.5914057,0.27858445,0.2123523,-0.046101034,0.7975798838510961,0.22542405,-0.7213743697359278
574,0.5285229,-0.6859586,0.5639682,0.2123523,1.0053892,-0.67746323,0.2974038345943418,0.13136917,0.8344137558035071
575,-0.014021338,0.5285229,0.32181683,1.0053892,-0.7127494,-0.09766418,1.1651300166045397,0.18731982,0.19984155588445632
576,0.8501831,-0.014021338,0.92088217,-0.7127494,0.4991459,-0.097206235,-0.7735984534891703,0.19000542,1.2519848399183868
577,-0.15427245,0.8501831,0.38757077,0.4991459,0.040021434,-0.0032391548,0.7366741733140096,0.4233597,-1.088728881429785
578,0.8929411,-0.15427245,0.80080557,0.040021434,0.82208174,-0.5789655,0.43941860980794434,0.12211943,0.025511347785814504
579,-1.1939409,0.8929411,-1.0748198,0.82208174,-0.08744392,-0.9022694,0.9878703650841599,-0.05992049,1.3496613469468222
580,-0.14132261,-1.1939409,-0.17310019,-0.08744392,0.87971514,-13.068908,-0.2112496182698115,0.32359418,-1.4584441756732442
581,0.94749075,-0.14132261,0.80188286,0.87971514,-1.1560706,0.17453302,1.3503101942980644,0.5276419,-1.1583999411556114
582,0.05103662,0.94749075,-0.5743603,-1.1560706,-0.042272314,0.020416677,-1.4522719223773475,0.24322644,-0.16922221355868583
583,0.87749076,0.05103662,0.97253317,-0.042272314,0.9246512,-0.6221718,-1.1483302794624979,0.22529685,1.3612381495724328
584,0.22864965,0.87749076,0.25604156,0.9246512,0.106873095,-1.1182635,-0.14937639336338057,0.40240574,-1.5039799564678065
585,0.7824338,0.22864965,0.7235564,0.106873095,0.84165555,-0.9680417,1.3653465295808394,0.18122905,-1.3298763216502592
586,0.62410384,0.7824338,0.7982833,0.84165555,0.30954733,-1.1014612,-1.5114697779149908,0.5110253,-0.7046224055220791
587,0.3795792,0.62410384,0.36129597,0.30954733,0.6956029,-1.8149936,-1.3721036061854945,0.25918162,0.8625688855438095
588,0.8218564,0.3795792,0.59608203,0.6956029,0.78841275,-1.3401687,-0.8604680485662561,0.19906831,0.12783748734689573
589,-0.83643615,0.8218564,-0.82235885,0.78841275,0.043489784,-1.1191497,0.5652500850741758,0.026593566,1.3023272030211352
590,0.52401507,-0.83643615,0.61424124,0.043489784,1.1011186,-40.517467,0.785014565760503,0.31327903,-1.2760459464408922
591,0.46009898,0.52401507,0.015849156,1.1011186,-1.664859,-0.39998138,0.32752792122463215,0.0788219,-0.5279537387598556
592,-0.14539197,0.46009898,0.5426731,-1.664859,-1.6601044,-1.0744972,1.1321097341713944,0.22197914,1.113123967298763
593,1.2502743,-0.14539197,0.9898745,-1.6601044,-1.6431396,-1.0235367,-0.6623713351570223,0.22175789,-0.6077007987527038
594,-1.1164149,1.2502743,-1.1477244,-1.6431396,-1.5906067,-0.806868,0.9262250856653165,0.23813611,1.0105141782478497
595,-0.042917483,-1.1164149,-0.00941612,-1.5906067,-1.3892488,-0.449197,-0.03569385657511811,0.30354816,-0.2858746723089594
596,0.3755664,-0.042917483,1.1375343,-1.3892488,-0.8424947,0.04398948,1.3658553724260496,0.40479702,1.3188788278578318
597,1.4145601,0.3755664,1.2890675,-0.8424947,0.49516767,-0.24152231,-1.5134838336050243,0.46707463,-1.3391348413060506
598,-1.1581157,1.4145601,-1.1999547,0.49516767,-0.34008083,0.2533493,-1.379884438191567,0.9211856,-0.735801095223127
599,-0.15731823,-1.1581157,-0.25930545,-0.34008083,1.4712175,-2.1081848,-0.8876415475706946,0.0802809,0.8095562490245933
600,0.8309807,-0.15731823,0.7864471,1.4712175,-1.3615725,-0.5537262,0.5074164641420036,0.114471436,0.2616239678615791
601,-0.93320245,0.8309807,-0.42629763,-1.3615725,-0.6868638,-0.24161816,0.8835929734293622,0.15636373,1.197571957339985
602,0.38590822,-0.93320245,0.39788386,-0.6868638,0.57576036,-0.060448736,0.07967492187434538,0.28578463,-0.8940013323931499
603,0.09930904,0.38590822,0.22433452,0.57576036,-0.32309222,0.1457396,1.3304653783842313,0.38659516,0.49991324532331305
604,1.0141327,0.09930904,1.1816803,-0.32309222,1.112066,-83.940926,-1.3750837056959395,0.33090365,0.890670332240413
605,-0.41195685,1.0141327,-1.0386882,1.112066,-1.6421027,-0.331483,-0.870856201686419,0.09968209,0.053825323301832685
606,0.6023984,-0.41195685,0.9731824,-1.6421027,-1.5781752,-0.77569,0.5433778077963615,0.23811567,1.339407688624109
607,0.44462475,0.6023984,0.47595385,-1.5781752,-1.3506609,-0.39149898,0.8233650016474078,0.28559065,-1.4184165733480159
608,0.74920064,0.44462475,0.8292857,-1.3506609,-0.7401168,0.06583917,0.23424294552724728,0.4613286,-1.0123138208712334
609,-0.51404005,0.74920064,-0.6283666,-0.7401168,0.684415,0.03620708,1.2263574253602696,0.11872733,0.2239454268113437
610,0.8152233,-0.51404005,0.77028984,0.684415,0.34875476,-0.6488425,-0.9876807451059905,0.16325122,1.2319886187680313
611,0.059110127,0.8152233,-0.23017772,0.34875476,0.26096395,0.16195819,0.27720983193154486,0.59039223,-1.0162344017734901
612,0.5940556,0.059110127,0.57852936,0.26096395,0.69577444,-0.7828949,1.1858848219378688,0.066064715,0.21415019849268901
613,0.1562541,0.5940556,0.11119406,0.69577444,0.31383407,-0.6246263,-0.8450264726436867,0.15443641,1.240304800379708
614,0.96695256,0.1562541,0.6645736,0.31383407,0.32387358,0.18282598,0.5972204006724432,0.561254,-1.0462521442168373
615,-0.8869683,0.96695256,-0.7332111,0.32387358,0.58215076,-0.74699813,0.7266194574195028,0.16020173,0.13777097500466012
616,0.19989981,-0.8869683,0.21251576,0.58215076,0.43581286,-0.843664,0.4618938693841038,0.041644454,1.2962188464827833
617,0.89416003,0.19989981,1.0868621,0.43581286,0.29248694,0.0223791,0.954793884147836,0.37585753,-1.252950907936366
618,-0.18641756,0.89416003,-0.1303143,0.29248694,0.25751963,0.049664915,-0.11576917234048824,0.4108807,-0.4545679181536729
619,0.47410846,-0.18641756,0.59598106,0.25751963,0.8404983,-0.74873406,1.3691535924948122,0.013881683,1.1922983186837262
620,1.179845,0.47410846,1.2803916,0.8404983,-0.05639309,-0.18938816,-1.5265556113505214,0.49819255,-0.8755557049206527
621,-0.87012506,1.179845,-0.89422864,-0.05639309,0.41153142,-1.2852983,-1.4306521376025456,0.26552966,0.5395149476855884
622,0.44081944,-0.87012506,0.45816794,0.41153142,1.2523053,-0.8705607,-1.0689796587319655,0.2218638,0.8247312977208138
623,0.4478337,0.44081944,0.08639829,1.2523053,-1.1030258,0.022688031,0.07009566729876163,0.10142791,0.2241063438013235
624,-0.21542038,0.4478337,0.00039581768,-1.1030258,-0.018255059,0.11176334,1.334780837869681,0.2713058,1.2318498255209482
625,1.461843,-0.21542038,1.2779207,-0.018255059,0.89305353,-20.498993,-1.391778017197442,0.37069783,-1.0157350119713822
626,-1.4106531,1.461843,-1.6204612,0.89305353,-1.2739993,-0.010767072,-0.929496211327585,0.2456038,0.2154001987848192
627,-0.8896674,-1.4106531,-0.8284827,-1.2739993,-0.32262182,0.08869138,0.414411045118607,0.32654953,1.2392580415764198
628,0.38330325,-0.8896674,0.50930756,-0.32262182,1.0942326,-77.17132,1.023060137814275,0.30273634,-1.0424634808602624
629,0.6601309,0.38330325,0.40284303,1.0942326,-1.5654956,-0.18371391,-0.316094584831984,0.13181406,0.14754596914887125
630,-0.66868955,0.6601309,0.04202263,-1.5654956,-1.3179014,-0.1560483,1.3010799728705174,0.17724168,1.2899465111556407
631,1.0376111,-0.66868955,1.0664375,-1.3179014,-0.5605989,-0.9609625,-1.2627521835704694,0.50770086,-1.2293412679447961
632,-0.45512593,1.0376111,-0.47086307,-0.5605989,0.42393357,-0.8926019,-0.49597715550269805,0.29331923,-0.3810433397239328
633,0.50111586,-0.45512593,0.6552551,0.42393357,1.2641237,-0.96272725,1.1470220775147546,0.044930875,1.2569639143630282
634,0.97388613,0.50111586,1.1779953,1.2641237,-1.1482878,-0.019598782,-0.7122358795560833,0.47470486,-1.1069488198807407
635,-0.8914301,0.97388613,-0.66672647,-1.1482878,-0.3090363,0.31958586,0.8454046110834373,0.80342245,-0.024141982025976547
636,0.21621536,-0.8914301,0.3691213,-0.3090363,1.3036134,-43.427635,0.17882450354315158,0.17180037,1.3623891794658793
637,0.86413944,0.21621536,0.93990475,1.3036134,-1.366387,-0.07805696,1.2711501709555921,0.26715112,-1.5085272575005055
638,0.5496961,0.86413944,0.13146119,-1.366387,-0.7666362,0.0062862635,-1.1507518384310367,0.36867058,-1.3473093855881861
