,coefs,wcomp,n_components,method,dataset
10,0.573337524169436,3,3,ICA,lorenz
11,0.5347405835256417,3,3,ICA,lorenz
12,0.1719312915455932,3,3,ICA,lorenz
13,0.551107914832226,3,3,ICA,lorenz
14,0.5693454213504774,2,3,ICA,lorenz
15,0.7652713889331558,3,3,ICA,lorenz
16,0.8138976341494294,3,3,ICA,lorenz
17,0.5748220790822848,3,3,ICA,lorenz
18,0.7628215757938914,1,3,ICA,lorenz
19,0.9063657933336898,3,3,ICA,lorenz
20,0.39225334710692444,3,3,ICA,lorenz
21,0.612762033593146,3,3,ICA,lorenz
22,0.696747677097198,3,3,ICA,lorenz
23,0.7670423317476054,3,3,ICA,lorenz
24,0.1743799539818594,3,3,ICA,lorenz
25,0.2541136631745552,2,3,ICA,lorenz
26,0.4344539524011505,3,3,ICA,lorenz
27,0.5045023830113683,3,3,ICA,lorenz
28,0.5854010625820435,2,3,ICA,lorenz
29,0.6299283760042442,2,3,ICA,lorenz
30,0.7769158296183973,3,3,ICA,lorenz
31,0.16474123484211683,3,3,ICA,lorenz
32,0.6049673671556877,2,3,ICA,lorenz
33,0.37475121523079075,2,3,ICA,lorenz
34,0.4138777011865644,3,3,ICA,lorenz
35,0.7943040973331745,2,3,ICA,lorenz
36,0.6798471306169297,2,3,ICA,lorenz
37,0.2084151632822967,2,3,ICA,lorenz
38,0.6843037867184368,3,3,ICA,lorenz
39,0.21162795473715218,3,3,ICA,lorenz
40,0.21554678461572976,2,3,ICA,lorenz
41,0.13398016048851147,2,3,ICA,lorenz
42,0.9343165581396387,2,3,ICA,lorenz
43,0.5611334940535622,3,3,ICA,lorenz
44,0.7136883407559134,2,3,ICA,lorenz
45,0.16489965971495255,3,3,ICA,lorenz
46,0.2560786472336746,2,3,ICA,lorenz
47,0.2941270880703742,3,3,ICA,lorenz
48,0.7773834746952417,3,3,ICA,lorenz
49,0.37360699174578194,3,3,ICA,lorenz
50,0.6047415350356746,2,3,ICA,lorenz
51,0.6839253583862245,2,3,ICA,lorenz
52,0.6537609310858402,2,3,ICA,lorenz
53,0.17218088702191,2,3,ICA,lorenz
54,0.24567812997181515,2,3,ICA,lorenz
55,0.7080755980657913,3,3,ICA,lorenz
56,0.7884653019294539,2,3,ICA,lorenz
57,0.5165313785282185,3,3,ICA,lorenz
58,0.5289505957279937,3,3,ICA,lorenz
59,0.541852158855421,3,3,ICA,lorenz
60,0.19774057453543864,3,3,ICA,lorenz
61,0.7347027252029433,3,3,ICA,lorenz
62,0.34279872879923734,2,3,ICA,lorenz
63,0.5344855482809798,3,3,ICA,lorenz
64,0.9315088708806323,3,3,ICA,lorenz
65,0.6630611168463219,2,3,ICA,lorenz
66,0.7500871131912092,3,3,ICA,lorenz
67,0.39440853790647007,2,3,ICA,lorenz
68,0.18160252478761588,3,3,ICA,lorenz
69,0.7925016671642617,2,3,ICA,lorenz
70,0.6729418450865726,1,3,ICA,lorenz
71,0.8459809324189177,2,3,ICA,lorenz
72,0.6311356933921882,2,3,ICA,lorenz
73,0.7388410712414336,2,3,ICA,lorenz
74,0.36090587944021274,3,3,ICA,lorenz
75,0.8771006641943822,3,3,ICA,lorenz
76,0.4296296520630109,2,3,ICA,lorenz
77,0.20906692384043102,2,3,ICA,lorenz
78,0.7020311609731044,3,3,ICA,lorenz
79,0.6295917311657871,1,3,ICA,lorenz
80,0.4953525638396205,3,3,ICA,lorenz
81,0.5497751129159147,2,3,ICA,lorenz
82,0.5887676447258998,1,3,ICA,lorenz
83,0.625375580495166,3,3,ICA,lorenz
84,0.677151517482277,2,3,ICA,lorenz
85,0.45064141426673043,2,3,ICA,lorenz
86,0.5230573740603087,3,3,ICA,lorenz
87,0.23063718017302554,2,3,ICA,lorenz
88,0.4206968668953348,2,3,ICA,lorenz
89,0.2471085047828043,3,3,ICA,lorenz
90,0.6954323722386947,2,3,ICA,lorenz
91,0.8254159341035116,2,3,ICA,lorenz
92,0.43203632041845347,2,3,ICA,lorenz
93,0.22752736138109947,2,3,ICA,lorenz
94,0.7647025416513878,3,3,ICA,lorenz
95,0.2143285430215226,2,3,ICA,lorenz
96,0.3445842524021316,3,3,ICA,lorenz
97,0.6469552465804753,1,3,ICA,lorenz
98,0.3653657092163475,3,3,ICA,lorenz
