,cc_pred,cc_test,x_test,x_past_test,x_pred,Y_1_test,Y_2_test
120,0.6511896,0.12064464595419912,0.5941779626492636,0.19635052087965582,0.2774432,0.11738680767912175,0.3839879820416722
121,0.42723572,0.414784830086365,0.6592511297871954,0.5941779626492636,0.47664216,0.3839879820416722,0.6775979625839743
122,0.05951053,0.9490494439071866,0.1456577993332628,0.6592511297871954,-1.0623515,0.6775979625839743,0.15200227421989365
123,0.5969917,0.18905499947531787,0.4581037341835239,0.1456577993332628,-0.110362016,0.15200227421989365,0.4602841239132838
124,0.26382676,0.5994182568929226,0.6540158424650537,0.4581037341835239,0.47696254,0.4602841239132838,0.5412776430783395
125,0.021386832,0.9387966205272009,0.16593392227457063,0.6540158424650537,-1.1380544,0.5412776430783395,0.17656721524849864
126,0.56538135,0.2246452913066341,0.5016213443225156,0.16593392227457063,0.0118966475,0.17656721524849864,0.5078105118641135
127,0.20930016,0.6810016242795051,0.581660726060282,0.5016213443225156,0.24028417,0.5078105118641135,0.4375771282442063
128,0.09373942,0.8493506404474509,0.37506709648417796,0.581660726060282,-0.41672426,0.4375771282442063,0.3820218653070864
129,0.3350953,0.5002702849595675,0.7022601421901161,0.37506709648417796,0.7237318,0.3820218653070864,0.6258593268631669
130,0.0027065873,0.9774403895727208,0.01248210747323816,0.7022601421901161,-1.4836022,0.6258593268631669,0.04130946729345657
131,0.6194339,0.08621290431445969,0.04733013226687899,0.01248210747323816,-1.4772055,0.04130946729345657,0.14968055192910587
132,0.49927363,0.3080120417375898,0.1605467632517072,0.04733013226687899,-1.1384227,0.14968055192910587,0.42669303417543464
133,0.106665164,0.8333292612768906,0.37314941033047,0.1605467632517072,-0.4122624,0.42669303417543464,0.40144801932341023
134,0.2991685,0.5430332111160813,0.6826154484151913,0.37314941033047,0.6615203,0.40144801932341023,0.6001882517861097
135,-0.03251186,0.9702003527581009,0.07085431396195106,0.6826154484151913,-1.4019,0.6001882517861097,0.02760528871020483
136,0.5914867,0.11303760581399723,0.2501117010390671,0.07085431396195106,-0.8769373,0.02760528871020483,0.10034679055274022
137,0.4469181,0.39199322080534016,0.623564669061165,0.2501117010390671,0.45955768,0.10034679055274022,0.29225057169297963
138,0.026907086,0.9318314777855585,0.23821712072213844,0.623564669061165,-0.9080127,0.29225057169297963,0.3838568516111648
139,0.55022895,0.2483542838229395,0.6455583062972821,0.23821712072213844,0.46616414,0.3838568516111648,0.7777505035154652
140,0.23249063,0.7298527374048107,0.34487398428323995,0.6455583062972821,-0.45599347,0.7777505035154652,0.21250444563729046
141,0.1293158,0.7708789939655082,0.5763896732977754,0.34487398428323995,0.25226906,0.21250444563729046,0.39919153950019465
142,0.21779796,0.690560158284518,0.4919140629139684,0.5763896732977754,-0.013788246,0.39919153950019465,0.5079912840958362
143,0.10419279,0.8354647822356217,0.49935244764065667,0.4919140629139684,-0.0008825287,0.5079912840958362,0.31432093418710405
