data_id,r,method,dataset
23,0.1076170279270595,Random,lorenz
24,0.0967057406048818,Random,lorenz
25,0.1028893636823284,Random,lorenz
26,0.1062641730838677,Random,lorenz
27,0.1006635275299612,Random,lorenz
28,0.1042804430524362,Random,lorenz
29,0.1036921880529328,Random,lorenz
30,0.1045820934444011,Random,lorenz
31,0.08705085453961,Random,lorenz
32,0.0903262278386322,Random,lorenz
33,0.094379552273134,Random,lorenz
34,0.0861830393289013,Random,lorenz
35,0.0958191557512329,Random,lorenz
36,0.0993571863611288,Random,lorenz
37,0.1211770634667971,Random,lorenz
38,0.0970348855360308,Random,lorenz
39,0.1012570372824579,Random,lorenz
40,0.0947574614946817,Random,lorenz
41,0.0968956429779575,Random,lorenz
42,0.1032375650267596,Random,lorenz
43,0.0798141402722381,Random,lorenz
44,0.09625200149602,Random,lorenz
45,0.0865484934046404,Random,lorenz
46,0.095043187452834,Random,lorenz
47,0.106403883411209,Random,lorenz
48,0.0823742628876159,Random,lorenz
49,0.1023634947930863,Random,lorenz
0,0.917171241309314,MaCo,lorenz
1,0.9257576465881592,MaCo,lorenz
2,0.8327440053505704,MaCo,lorenz
3,0.1089894451230992,MaCo,lorenz
4,0.940257574415602,MaCo,lorenz
5,0.9572037369866688,MaCo,lorenz
6,0.93470455250349,MaCo,lorenz
7,0.9625907978935696,MaCo,lorenz
8,0.9309883823730764,MaCo,lorenz
9,0.9374094502874154,MaCo,lorenz
10,0.6898534726425866,MaCo,lorenz
11,0.9447262782999736,MaCo,lorenz
12,0.9289571260206336,MaCo,lorenz
13,0.9348715865715372,MaCo,lorenz
14,0.9455716274886864,MaCo,lorenz
15,0.8977187499202545,MaCo,lorenz
16,0.9223140624222156,MaCo,lorenz
17,0.934855978328394,MaCo,lorenz
18,0.9350559958056898,MaCo,lorenz
19,0.9110462704130168,MaCo,lorenz
20,0.1809774295896566,MaCo,lorenz
21,0.3841737588114183,MaCo,lorenz
22,0.0778631403848371,MaCo,lorenz
23,0.9515174447270368,MaCo,lorenz
24,0.9071109421756492,MaCo,lorenz
25,0.2172035837648812,MaCo,lorenz
26,0.9178640498080995,MaCo,lorenz
27,0.883853006520441,MaCo,lorenz
28,0.8912913045174328,MaCo,lorenz
29,0.9084325121474408,MaCo,lorenz
30,0.9334561323762184,MaCo,lorenz
31,0.0773871780906065,MaCo,lorenz
32,0.9436877614669592,MaCo,lorenz
33,0.9319421299477342,MaCo,lorenz
34,0.9277742767870236,MaCo,lorenz
35,0.9124246714205766,MaCo,lorenz
36,0.946681654401056,MaCo,lorenz
37,0.9054777487192566,MaCo,lorenz
38,0.9098211789870636,MaCo,lorenz
39,0.6004062752167917,MaCo,lorenz
40,0.9600655253948438,MaCo,lorenz
41,0.9171168350914148,MaCo,lorenz
42,0.1477015981321265,MaCo,lorenz
43,0.9225329050293158,MaCo,lorenz
44,0.0652926018414425,MaCo,lorenz
45,0.8868357157193758,MaCo,lorenz
46,0.9349972295129828,MaCo,lorenz
47,0.0787173290228878,MaCo,lorenz
48,0.9474554930693012,MaCo,lorenz
49,0.0588744400130836,MaCo,lorenz
