data_id,r,method,dataset
0,0.9207559333218696,MaCo,lorenz
1,0.9156858933424562,MaCo,lorenz
2,0.894281175883259,MaCo,lorenz
3,0.8439200533197679,MaCo,lorenz
4,0.947999727638386,MaCo,lorenz
5,0.9572510772034726,MaCo,lorenz
6,0.9433298955412036,MaCo,lorenz
7,0.9683999395328586,MaCo,lorenz
8,0.932729321462042,MaCo,lorenz
9,0.9435222537442406,MaCo,lorenz
10,0.126462016063507,MaCo,lorenz
11,0.951282995254513,MaCo,lorenz
12,0.9276903912119904,MaCo,lorenz
13,0.9380653581782096,MaCo,lorenz
14,0.9496709974189222,MaCo,lorenz
15,0.9030840157074768,MaCo,lorenz
16,0.9259594008003168,MaCo,lorenz
17,0.9349004834957424,MaCo,lorenz
18,0.9381795021859942,MaCo,lorenz
19,0.914335968059086,MaCo,lorenz
20,0.90564930314138,MaCo,lorenz
21,0.8185809589097964,MaCo,lorenz
22,0.8793841979234952,MaCo,lorenz
23,0.949803031977326,MaCo,lorenz
24,0.9062235006242948,MaCo,lorenz
25,0.1422547943762434,MaCo,lorenz
26,0.927754629909858,MaCo,lorenz
27,0.8941568905168797,MaCo,lorenz
28,0.9117946493182484,MaCo,lorenz
29,0.9153339702466888,MaCo,lorenz
30,0.9358235660016654,MaCo,lorenz
31,0.0996453552271335,MaCo,lorenz
32,0.9512401099364886,MaCo,lorenz
33,0.9405122123198892,MaCo,lorenz
34,0.9310251100542024,MaCo,lorenz
35,0.9309042924472652,MaCo,lorenz
36,0.9515789532589676,MaCo,lorenz
37,0.3788098303039423,MaCo,lorenz
38,0.914417856123564,MaCo,lorenz
39,0.880480725684388,MaCo,lorenz
40,0.9661721921617756,MaCo,lorenz
41,0.9145195059308212,MaCo,lorenz
42,0.2386013306165964,MaCo,lorenz
43,0.9315326214181232,MaCo,lorenz
44,0.0707755235167342,MaCo,lorenz
45,0.9259831817690808,MaCo,lorenz
46,0.9433574565391244,MaCo,lorenz
47,0.0606053550303945,MaCo,lorenz
48,0.9443431612893368,MaCo,lorenz
49,0.8882380497614757,MaCo,lorenz
