,coefs,wcomp,n_components,method,dataset
205,0.7971921396617904,5,5,PCA,lorenz
206,0.748250314711114,5,5,PCA,lorenz
207,0.6509504997915104,5,5,PCA,lorenz
208,0.6506640655778115,5,5,PCA,lorenz
209,0.6906814476261345,5,5,PCA,lorenz
210,0.701326420076638,1,5,PCA,lorenz
211,0.602736523386359,5,5,PCA,lorenz
212,0.8026163881222724,5,5,PCA,lorenz
213,0.5723574531523687,2,5,PCA,lorenz
214,0.7390256978211026,5,5,PCA,lorenz
215,0.8136216229811095,5,5,PCA,lorenz
216,0.7244736355912471,1,5,PCA,lorenz
217,0.7455137650730129,5,5,PCA,lorenz
218,0.8665471826669213,5,5,PCA,lorenz
219,0.733789758977428,2,5,PCA,lorenz
220,0.5581237223136353,5,5,PCA,lorenz
221,0.647109551705976,5,5,PCA,lorenz
222,0.7376518847543919,5,5,PCA,lorenz
223,0.8002443864967975,1,5,PCA,lorenz
224,0.66485877501532,1,5,PCA,lorenz
225,0.751044118374608,1,5,PCA,lorenz
226,0.7569712740553303,5,5,PCA,lorenz
227,0.5419282193915331,2,5,PCA,lorenz
228,0.6825390359285056,5,5,PCA,lorenz
229,0.7452898921656158,5,5,PCA,lorenz
230,0.7520594392542611,5,5,PCA,lorenz
231,0.7338900401676469,2,5,PCA,lorenz
232,0.8051854079677659,5,5,PCA,lorenz
233,0.8064856588352961,5,5,PCA,lorenz
234,0.741378872393353,5,5,PCA,lorenz
235,0.5093751483309131,5,5,PCA,lorenz
236,0.807182346572156,5,5,PCA,lorenz
237,0.6729898571956571,2,5,PCA,lorenz
238,0.7973314692934024,5,5,PCA,lorenz
239,0.7728243293009188,5,5,PCA,lorenz
240,0.6054013472925739,1,5,PCA,lorenz
241,0.6671075219439566,5,5,PCA,lorenz
242,0.6422526153811713,2,5,PCA,lorenz
243,0.6049884899033722,5,5,PCA,lorenz
244,0.7209305065031654,5,5,PCA,lorenz
245,0.8080320166168198,5,5,PCA,lorenz
246,0.7113610121947614,1,5,PCA,lorenz
247,0.3718442257003791,5,5,PCA,lorenz
248,0.8081383651298152,1,5,PCA,lorenz
249,0.7181527886383077,1,5,PCA,lorenz
250,0.6527581156740051,5,6,PCA,lorenz
251,0.6487470580372553,5,6,PCA,lorenz
252,0.7457092372245873,1,6,PCA,lorenz
253,0.6656467587071653,5,6,PCA,lorenz
254,0.5867322997427439,5,6,PCA,lorenz
255,0.7971921396617904,5,6,PCA,lorenz
256,0.748250314711114,5,6,PCA,lorenz
257,0.6509504997915104,5,6,PCA,lorenz
258,0.6506640655778115,5,6,PCA,lorenz
259,0.6906814476261345,5,6,PCA,lorenz
260,0.701326420076638,1,6,PCA,lorenz
261,0.602736523386359,5,6,PCA,lorenz
262,0.8026163881222724,5,6,PCA,lorenz
263,0.5723574531523687,2,6,PCA,lorenz
264,0.7390256978211026,5,6,PCA,lorenz
265,0.8136216229811095,5,6,PCA,lorenz
266,0.7244736355912471,1,6,PCA,lorenz
267,0.7455137650730129,5,6,PCA,lorenz
