,coefs,wcomp,n_components,method,dataset
37,0.21775311510632295,2,3,PCA,lorenz
38,0.5231238543473886,2,3,PCA,lorenz
39,0.21760028806750323,1,3,PCA,lorenz
40,0.21465097311982684,2,3,PCA,lorenz
41,0.1331417594508703,1,3,PCA,lorenz
42,0.9154987690638609,2,3,PCA,lorenz
43,0.4396649195443096,1,3,PCA,lorenz
44,0.7086927992270473,1,3,PCA,lorenz
45,0.1605203250767377,2,3,PCA,lorenz
46,0.187180576644309,1,3,PCA,lorenz
47,0.36241734524335717,1,3,PCA,lorenz
48,0.7788768547181423,1,3,PCA,lorenz
49,0.5065800426689842,1,3,PCA,lorenz
50,0.5497623305407924,2,3,PCA,lorenz
51,0.5262158635222738,1,3,PCA,lorenz
52,0.8222639567767661,1,3,PCA,lorenz
53,0.22064272284172903,1,3,PCA,lorenz
54,0.19989154876522747,1,3,PCA,lorenz
55,0.7925039215109251,1,3,PCA,lorenz
56,0.716078048291402,2,3,PCA,lorenz
57,0.3956198466633789,2,3,PCA,lorenz
58,0.43577117000463617,1,3,PCA,lorenz
59,0.5043175255675698,2,3,PCA,lorenz
60,0.19939339059042677,1,3,PCA,lorenz
61,0.7522244134148602,1,3,PCA,lorenz
62,0.46048556837231885,1,3,PCA,lorenz
63,0.5117936757500192,1,3,PCA,lorenz
64,0.8978779672522491,2,3,PCA,lorenz
65,0.48895497037660435,2,3,PCA,lorenz
66,0.7643772906746956,1,3,PCA,lorenz
67,0.3984440516525827,1,3,PCA,lorenz
68,0.16648498034988604,1,3,PCA,lorenz
69,0.7585927335921355,1,3,PCA,lorenz
70,0.6438225293002894,1,3,PCA,lorenz
71,0.8305160793204288,1,3,PCA,lorenz
72,0.5876348479696971,2,3,PCA,lorenz
73,0.687774680434415,2,3,PCA,lorenz
74,0.42872539769771606,1,3,PCA,lorenz
75,0.8912466950872172,1,3,PCA,lorenz
76,0.33060343270954845,1,3,PCA,lorenz
77,0.21371669713484168,1,3,PCA,lorenz
78,0.6374722431935907,2,3,PCA,lorenz
79,0.6174562800806213,1,3,PCA,lorenz
80,0.48947679811813893,1,3,PCA,lorenz
81,0.47551051696850005,1,3,PCA,lorenz
82,0.6305842132390319,1,3,PCA,lorenz
83,0.5328257732002123,1,3,PCA,lorenz
84,0.6730244265022041,2,3,PCA,lorenz
85,0.33591351223589944,1,3,PCA,lorenz
86,0.5271417116073193,1,3,PCA,lorenz
87,0.2670309506994955,1,3,PCA,lorenz
88,0.39523415661247074,2,3,PCA,lorenz
89,0.229786933371803,1,3,PCA,lorenz
90,0.6491230159248015,2,3,PCA,lorenz
91,0.8255410456418507,1,3,PCA,lorenz
92,0.6337592002612807,1,3,PCA,lorenz
93,0.2610834585480256,1,3,PCA,lorenz
94,0.6968643223881783,1,3,PCA,lorenz
95,0.26234387171932283,1,3,PCA,lorenz
96,0.3799676674496424,1,3,PCA,lorenz
97,0.6996133476227437,2,3,PCA,lorenz
98,0.28113123420019337,1,3,PCA,lorenz
99,0.14309878665575915,1,3,PCA,lorenz
0,0.19729205595849164,1,4,PCA,lorenz
1,0.4133357317102785,2,4,PCA,lorenz
2,0.3583196254105739,1,4,PCA,lorenz
3,0.3921957990668836,1,4,PCA,lorenz
4,0.773982683568685,1,4,PCA,lorenz
5,0.6661765851212169,1,4,PCA,lorenz
6,0.7103962848827867,2,4,PCA,lorenz
7,0.281823697058306,1,4,PCA,lorenz
8,0.16747040663294926,1,4,PCA,lorenz
9,0.5352146929503834,1,4,PCA,lorenz
10,0.4388059780964115,1,4,PCA,lorenz
11,0.5120886263757355,1,4,PCA,lorenz
12,0.15266328965120549,1,4,PCA,lorenz
13,0.6978826688127986,1,4,PCA,lorenz
14,0.5910994273735704,1,4,PCA,lorenz
15,0.6424126101913802,1,4,PCA,lorenz
16,0.8036980408419023,1,4,PCA,lorenz
17,0.49905661653709776,2,4,PCA,lorenz
18,0.7035457131795761,2,4,PCA,lorenz
19,0.9061992053132649,1,4,PCA,lorenz
20,0.3617349309712154,1,4,PCA,lorenz
21,0.604543859741537,1,4,PCA,lorenz
22,0.6970237284355284,1,4,PCA,lorenz
23,0.7522473451142029,1,4,PCA,lorenz
24,0.17128704634672098,1,4,PCA,lorenz
25,0.2075834558137276,2,4,PCA,lorenz
26,0.3586179950215817,1,4,PCA,lorenz
27,0.4860521022382088,1,4,PCA,lorenz
28,0.5989295264388819,1,4,PCA,lorenz
29,0.6299771325853233,2,4,PCA,lorenz
30,0.7365905030493352,2,4,PCA,lorenz
31,0.1892333562716985,1,4,PCA,lorenz
32,0.5421019261874953,2,4,PCA,lorenz
