,coefs,wcomp,n_components,method,dataset
98,0.14929941257835658,1,2,DCA,lorenz
99,0.10834355478856786,2,2,DCA,lorenz
0,0.14700362403561143,3,3,DCA,lorenz
1,0.14059942061099004,2,3,DCA,lorenz
2,0.1566974840316381,3,3,DCA,lorenz
3,0.2734946651718947,3,3,DCA,lorenz
4,0.18577153573611388,3,3,DCA,lorenz
5,0.15373722986064634,1,3,DCA,lorenz
6,0.184035480693031,3,3,DCA,lorenz
7,0.15176571634919214,3,3,DCA,lorenz
8,0.24107796075643223,3,3,DCA,lorenz
9,0.16882936811474553,3,3,DCA,lorenz
10,0.14045743894849702,3,3,DCA,lorenz
11,0.16441274002005768,2,3,DCA,lorenz
12,0.1552889472435462,2,3,DCA,lorenz
13,0.2472667042367317,2,3,DCA,lorenz
14,0.3022597702296019,3,3,DCA,lorenz
15,0.16291554548042925,2,3,DCA,lorenz
16,0.2825170982076868,1,3,DCA,lorenz
17,0.11005702950631757,3,3,DCA,lorenz
18,0.17783831866968797,1,3,DCA,lorenz
19,0.8499234842615724,1,3,DCA,lorenz
20,0.15214544362639,3,3,DCA,lorenz
21,0.14353668401678987,2,3,DCA,lorenz
22,0.117898363308285,3,3,DCA,lorenz
23,0.14106813064680152,2,3,DCA,lorenz
24,0.14849487363378322,2,3,DCA,lorenz
25,0.16192744272733312,1,3,DCA,lorenz
26,0.13960443047345678,2,3,DCA,lorenz
27,0.19788463660748173,1,3,DCA,lorenz
28,0.21917360812705347,2,3,DCA,lorenz
29,0.16100652874077456,2,3,DCA,lorenz
30,0.18341519003647577,1,3,DCA,lorenz
31,0.1626919505754083,2,3,DCA,lorenz
32,0.4760591824059586,2,3,DCA,lorenz
33,0.31240533439234724,1,3,DCA,lorenz
34,0.2017825876950307,2,3,DCA,lorenz
35,0.3015224088323017,1,3,DCA,lorenz
36,0.12918914628538475,2,3,DCA,lorenz
37,0.16178181207590533,1,3,DCA,lorenz
38,0.24116775944626867,1,3,DCA,lorenz
39,0.1527857497810199,3,3,DCA,lorenz
40,0.21897268948746829,3,3,DCA,lorenz
41,0.12799170905045984,1,3,DCA,lorenz
42,0.14096152974359338,3,3,DCA,lorenz
43,0.15384897048826363,2,3,DCA,lorenz
44,0.1109681466481616,1,3,DCA,lorenz
45,0.17024570406065942,1,3,DCA,lorenz
46,0.33692120567400274,1,3,DCA,lorenz
47,0.20657831935838628,3,3,DCA,lorenz
48,0.44774872418176026,3,3,DCA,lorenz
49,0.4131684683628586,2,3,DCA,lorenz
50,0.1908646667437566,2,3,DCA,lorenz
51,0.1642685623626167,2,3,DCA,lorenz
52,0.39915627198241144,2,3,DCA,lorenz
53,0.2596957968714555,2,3,DCA,lorenz
54,0.2665371255677941,3,3,DCA,lorenz
55,0.14625675321770776,1,3,DCA,lorenz
56,0.14704504389980438,2,3,DCA,lorenz
57,0.4415857538099911,3,3,DCA,lorenz
58,0.15562492269003114,3,3,DCA,lorenz
59,0.1161630797307838,1,3,DCA,lorenz
60,0.20032863237950452,3,3,DCA,lorenz
61,0.6281353702201107,3,3,DCA,lorenz
62,0.30756587848420186,3,3,DCA,lorenz
63,0.14079743780525505,3,3,DCA,lorenz
64,0.1307202039255495,1,3,DCA,lorenz
65,0.29305290515714166,2,3,DCA,lorenz
66,0.6037200782454257,1,3,DCA,lorenz
67,0.2518647556710132,1,3,DCA,lorenz
68,0.13914512978015178,2,3,DCA,lorenz
69,0.15323987591016797,1,3,DCA,lorenz
70,0.1467387173013445,3,3,DCA,lorenz
71,0.294586639720014,1,3,DCA,lorenz
72,0.4532872506697382,2,3,DCA,lorenz
73,0.1394761798976006,3,3,DCA,lorenz
74,0.4098576435789262,1,3,DCA,lorenz
75,0.24285282819295423,1,3,DCA,lorenz
76,0.27926220516050515,1,3,DCA,lorenz
