,data_id,r,method,dataset
467,17,0.7784092855945527,ShRec,logmap_fixed
468,18,0.6923559556035738,ShRec,logmap_fixed
469,19,0.7880240804441088,ShRec,logmap_fixed
470,20,0.7218052027418406,ShRec,logmap_fixed
471,21,0.776708178808416,ShRec,logmap_fixed
472,22,0.977283297912972,ShRec,logmap_fixed
473,23,0.7432563816640361,ShRec,logmap_fixed
474,24,0.5952369182150046,ShRec,logmap_fixed
475,25,0.6393108607532304,ShRec,logmap_fixed
476,26,0.7626596195151696,ShRec,logmap_fixed
477,27,0.7399937619433307,ShRec,logmap_fixed
478,28,0.6899144296002655,ShRec,logmap_fixed
479,29,0.647796119155701,ShRec,logmap_fixed
480,30,0.6997179943242497,ShRec,logmap_fixed
481,31,0.7670952371472718,ShRec,logmap_fixed
482,32,0.6365222642973609,ShRec,logmap_fixed
483,33,0.9669715294432129,ShRec,logmap_fixed
484,34,0.8270436333365521,ShRec,logmap_fixed
485,35,0.7447422782844417,ShRec,logmap_fixed
486,36,0.695488928582853,ShRec,logmap_fixed
487,37,0.6093888646503176,ShRec,logmap_fixed
488,38,0.7225315971911433,ShRec,logmap_fixed
489,39,0.726755444227186,ShRec,logmap_fixed
490,40,0.723689288701958,ShRec,logmap_fixed
491,41,0.7226378463121151,ShRec,logmap_fixed
492,42,0.7245100381076852,ShRec,logmap_fixed
493,43,0.7969360560065093,ShRec,logmap_fixed
494,44,0.6479219545813752,ShRec,logmap_fixed
495,45,0.5592282229223078,ShRec,logmap_fixed
496,46,0.6487916716404664,ShRec,logmap_fixed
497,47,0.7608316855720272,ShRec,logmap_fixed
498,48,0.8010650369250863,ShRec,logmap_fixed
499,49,0.7404401959150603,ShRec,logmap_fixed
500,0,0.6483502922647044,ICA,tentmap
501,1,0.3210697476082613,ICA,tentmap
502,2,0.3662772396978931,ICA,tentmap
503,3,0.4396203391062715,ICA,tentmap
504,4,0.6398905468713423,ICA,tentmap
505,5,0.5162899997997951,ICA,tentmap
506,6,0.6899060274408588,ICA,tentmap
507,7,0.5921320504196348,ICA,tentmap
508,8,0.7048393950431227,ICA,tentmap
509,9,0.5916471722511024,ICA,tentmap
510,10,0.1354613054947408,ICA,tentmap
511,11,0.3896847183554112,ICA,tentmap
512,12,0.4623837212989444,ICA,tentmap
513,13,0.5036350647109765,ICA,tentmap
514,14,0.5851519746635355,ICA,tentmap
515,15,0.1714467005842714,ICA,tentmap
516,16,0.5629908495233619,ICA,tentmap
517,17,0.473942319187688,ICA,tentmap
518,18,0.5712039501397355,ICA,tentmap
519,19,0.5069217465122284,ICA,tentmap
520,20,0.5960554351085332,ICA,tentmap
521,21,0.6048891451932107,ICA,tentmap
522,22,0.328400495686657,ICA,tentmap
523,23,0.6240456813109759,ICA,tentmap
524,24,0.6667875936257304,ICA,tentmap
525,25,0.5331419801851159,ICA,tentmap
526,26,0.3965799811696111,ICA,tentmap
527,27,0.6513197905535346,ICA,tentmap
528,28,0.2916669501562116,ICA,tentmap
529,29,0.3475625275772349,ICA,tentmap
530,30,0.5811994065188685,ICA,tentmap
531,31,0.5837005480465405,ICA,tentmap
532,32,0.5812564159815983,ICA,tentmap
533,33,0.5025317200260448,ICA,tentmap
534,34,0.4239228088096963,ICA,tentmap
535,35,0.4526000829674436,ICA,tentmap
536,36,0.2969939987230031,ICA,tentmap
537,37,0.2531924070493118,ICA,tentmap
538,38,0.3432365673260937,ICA,tentmap
539,39,0.5997007550460705,ICA,tentmap
540,40,0.564483048856039,ICA,tentmap
541,41,0.4949933986997649,ICA,tentmap
542,42,0.5916214053929995,ICA,tentmap
543,43,0.5892374810756982,ICA,tentmap
544,44,0.5335952082290742,ICA,tentmap
545,45,0.4562912095441632,ICA,tentmap
546,46,0.4882898475018272,ICA,tentmap
547,47,0.6210744993337527,ICA,tentmap
548,48,0.5793048892452602,ICA,tentmap
549,49,0.476849389371388,ICA,tentmap
550,0,0.6096142173675577,DCA,tentmap
551,1,0.2391860923843834,DCA,tentmap
552,2,0.3596684546852673,DCA,tentmap
553,3,0.3970291924997403,DCA,tentmap
554,4,0.6251201777693189,DCA,tentmap
555,5,0.5011709618997601,DCA,tentmap
556,6,0.6768953782286691,DCA,tentmap
557,7,0.5076818780032981,DCA,tentmap
558,8,0.7112827685414019,DCA,tentmap
559,9,0.4135234926722952,DCA,tentmap
560,10,0.1407788337186347,DCA,tentmap
561,11,0.2965659902715311,DCA,tentmap
