,coefs,wcomp,n_components,method,dataset
12,0.7754631810117968,4,5,ICA,lorenz
13,0.61120510262672,1,5,ICA,lorenz
14,0.6743370902725749,2,5,ICA,lorenz
15,0.7526001012098217,2,5,ICA,lorenz
16,0.6435503646602155,5,5,ICA,lorenz
17,0.5631566490721646,1,5,ICA,lorenz
18,0.8489090990012406,2,5,ICA,lorenz
19,0.5783971525439259,2,5,ICA,lorenz
20,0.5179413807649124,1,5,ICA,lorenz
21,0.6376981218048549,3,5,ICA,lorenz
22,0.4905477311256732,2,5,ICA,lorenz
23,0.703894608076782,5,5,ICA,lorenz
24,0.7938557070127762,5,5,ICA,lorenz
25,0.7108327726819058,4,5,ICA,lorenz
26,0.7293535878324563,4,5,ICA,lorenz
27,0.7006629347454623,1,5,ICA,lorenz
28,0.631515560762438,1,5,ICA,lorenz
29,0.530358008976728,1,5,ICA,lorenz
30,0.6882381487253184,2,5,ICA,lorenz
31,0.7406192833776336,4,5,ICA,lorenz
32,0.6884238463829392,5,5,ICA,lorenz
33,0.6108385957995902,2,5,ICA,lorenz
34,0.6947227237866981,4,5,ICA,lorenz
35,0.4505850815405761,1,5,ICA,lorenz
36,0.5582574018544469,1,5,ICA,lorenz
37,0.7736573227033934,1,5,ICA,lorenz
38,0.5590336017761788,2,5,ICA,lorenz
39,0.7240277434874567,5,5,ICA,lorenz
40,0.7734958171814857,1,5,ICA,lorenz
41,0.6249688469504353,1,5,ICA,lorenz
42,0.7893239037181999,3,5,ICA,lorenz
43,0.5727883424754596,4,5,ICA,lorenz
44,0.5403366083045464,4,5,ICA,lorenz
45,0.5829763453741589,2,5,ICA,lorenz
46,0.4936439770480767,1,5,ICA,lorenz
47,0.3319323089172511,2,5,ICA,lorenz
48,0.7293745656565493,5,5,ICA,lorenz
49,0.5825820589685011,5,5,ICA,lorenz
0,0.8538052057755685,3,6,ICA,lorenz
1,0.5205171840429011,4,6,ICA,lorenz
2,0.6437119207230378,1,6,ICA,lorenz
3,0.6018364908523653,3,6,ICA,lorenz
4,0.49139290750847664,3,6,ICA,lorenz
5,0.5458928474256067,5,6,ICA,lorenz
6,0.5126644667931188,4,6,ICA,lorenz
7,0.7378188322276765,3,6,ICA,lorenz
8,0.7456217789199846,3,6,ICA,lorenz
9,0.7503047847542,3,6,ICA,lorenz
10,0.4740345431606944,5,6,ICA,lorenz
11,0.6731062630364777,4,6,ICA,lorenz
12,0.5910741457343841,1,6,ICA,lorenz
13,0.6548310267663767,1,6,ICA,lorenz
14,0.6674140900248834,4,6,ICA,lorenz
15,0.5450862389617115,4,6,ICA,lorenz
16,0.5917057792044009,6,6,ICA,lorenz
17,0.6684063737810817,4,6,ICA,lorenz
18,0.6527590005861392,3,6,ICA,lorenz
19,0.7973593293051807,4,6,ICA,lorenz
20,0.5329673116229288,5,6,ICA,lorenz
21,0.7175569952696172,3,6,ICA,lorenz
22,0.5125924878476166,3,6,ICA,lorenz
23,0.6953269164005385,2,6,ICA,lorenz
24,0.5492085540208632,6,6,ICA,lorenz
25,0.7217366640064177,5,6,ICA,lorenz
26,0.453775936013427,4,6,ICA,lorenz
27,0.56331452068777,4,6,ICA,lorenz
28,0.49760007405325046,1,6,ICA,lorenz
29,0.477058027473243,3,6,ICA,lorenz
30,0.5007601241696368,1,6,ICA,lorenz
31,0.7446235885956124,6,6,ICA,lorenz
32,0.5814465653041658,4,6,ICA,lorenz
33,0.5540946654838397,4,6,ICA,lorenz
34,0.6661799113606482,4,6,ICA,lorenz
35,0.587161055533576,3,6,ICA,lorenz
36,0.6639543055178897,3,6,ICA,lorenz
37,0.7925999928087474,3,6,ICA,lorenz
38,0.5058432917311546,4,6,ICA,lorenz
39,0.7635190692206559,3,6,ICA,lorenz
40,0.7869090197214207,3,6,ICA,lorenz
41,0.5335148772718281,3,6,ICA,lorenz
42,0.7982535407307246,3,6,ICA,lorenz
43,0.601829799722822,3,6,ICA,lorenz
44,0.5231152502352592,4,6,ICA,lorenz
45,0.5787562469389836,3,6,ICA,lorenz
46,0.49987365663341826,3,6,ICA,lorenz
47,0.2852238226838697,3,6,ICA,lorenz
48,0.6918712159100671,6,6,ICA,lorenz
49,0.5212317981386573,6,6,ICA,lorenz
